tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	tex1[5]	tex1[6]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	snd3[3]	snd3[4]	rb_effect_on	rb_effect_1	rb_effect_fl_1	rb_effect_2	rb_effect_fl_2	rb_effect_3	rb_effect_fl_3	rb_effect_4	rb_effect_fl_4	rb_effect_5	rb_effect_fl_5	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	unk1_tab[5]	unk1_tab[6]	unk1_tab[7]	unk1_tab[8]	unk1_tab[9]	unk1_tab[10]	unk1_tab[11]	unk1_tab[12]	unk1_tab[13]	unk1_tab[14]	unk1_tab[15]	unk1_tab[16]	unk1_tab[17]	unk1_tab[18]	unk1_tab[19]	unk1_tab[20]	unk1_tab[21]	unk1_tab[22]	unk2_cnt	unk2_tab[0]	unk2_tab[1]	unk2_tab[2]	unk2_tab[3]	unk2_tab[4]	unk2_tab[5]	unk2_tab[6]	unk2_tab[7]	unk2_tab[8]	unk2_tab[9]	unk2_tab[10]	unk2_tab[11]	unk2_tab[12]	unk2_tab[13]	unk2_tab[14]	unk2_tab[15]	unk2_tab[16]	unk2_tab[17]	unk2_tab[18]	unk2_tab[19]	unk2_tab[20]	unk2_tab[21]	unk2_tab[22]	effect	UNK_3	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?	npcend_cnt	npcend[0]	npcend[1]	npcend[2]	npcend[3]	npcend[4]	npcend[5]	npcend[6]	npcend[7]	unk1[0]	unk1[1]	unk1[2]	unk1[3]	UnknownFloat	Unknown_item	icon	UNK2[0]	UNK2[1]	UNK2[2]	UNK2[3]	UNK2[4]	UNK2[5]	UNK2[6]	UNK2[7]	UNK2[8]	UNK2[9]	UNK2[10]	UNK2[11]	UNK2[12]	UNK3[0]	UNK3[1]	UNK3[2]	UNK3[3]	UNK3[4]	Unknown_int
30519	LineageNPC.e_traderB_FDwarf	LineageNPCs.e_traderB_FDwarf_m00	4	LineageNPCsTex.e_traderB_FDwarf_m00_t00_b00	LineageNPCsTex.e_traderB_FDwarf_m00_t00_b01	LineageNPCsTex.e_traderB_FDwarf_m00_t00_f	LineageNPCsTex.e_traderB_FDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Young_Dmg_1	ChrSound.FNpc_Young_Dmg_2	ChrSound.FNpc_Young_Dmg_3			0											3	296	417	417																					3	1	2	4																					LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_F_kind_vendor_01\0	a,Npcdialog7.dwarf_F_kind_vendor_02\0	a,Npcdialog7.dwarf_F_kind_vendor_03\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	7.00000000	7.00000000	18.00000000	18.00000000	0	0	0	2444	1345	0
30520	LineageNPC.e_warehouse_master_MDwarf	LineageNPCs.e_warehouse_master_MDwarf_m00	4	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_f	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											2	10	10																						2	2	4																						LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_kind_greeting_05\0	a,Npcdialog7.dwarf_M_kind_greeting_06\0	a,Npcdialog7.dwarf_M_kind_greeting_07\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	17.50000000	17.50000000	0	0	0	2444	1345	0
30521	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											1	108																							1	10																							LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	6	a,Npcdialog7.dwarf_M_jolly_warehouse_01\0	a,Npcdialog7.dwarf_M_jolly_warehouse_02\0	a,Npcdialog7.dwarf_M_jolly_warehouse_03\0	a,Npcdialog7.dwarf_M_jolly_warehouse_04\0	a,Npcdialog7.dwarf_M_jolly_warehouse_05\0	a,Npcdialog7.dwarf_M_jolly_warehouse_06\0			0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	17.00000000	17.00000000	0	0	0	2444	1345	9
30522	LineageNPC.e_warehouse_keeper_FDwarf	LineageNPCs.e_warehouse_keeper_FDwarf_m00	4	LineageNPCsTex.e_warehouse_keeper_FDwarf_m00_t00_b00	LineageNPCsTex.e_warehouse_keeper_FDwarf_m00_t00_b01	LineageNPCsTex.e_warehouse_keeper_FDwarf_m00_t00_f	LineageNPCsTex.e_warehouse_keeper_FDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Young_Dmg_1	ChrSound.FNpc_Young_Dmg_2	ChrSound.FNpc_Young_Dmg_3			0											1	108																							1	11																							LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	6	a,Npcdialog7.dwarf_F_kind_warehouse_01\0	a,Npcdialog7.dwarf_F_kind_warehouse_02\0	a,Npcdialog7.dwarf_F_kind_warehouse_03\0	a,Npcdialog7.dwarf_F_kind_warehouse_04\0	a,Npcdialog7.dwarf_F_kind_warehouse_05\0	a,Npcdialog7.dwarf_F_kind_warehouse_06\0			0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	7.00000000	7.00000000	18.00000000	18.00000000	0	0	0	2444	1345	9
30523	LineageNPC4.e_collector_teacher_MDwarf	LineageNPCs4.e_collector_teacher_MDwarf_m00	2	LineageNpcsTex3.e_collector_teacher_MDwarf_re_a.e_collector_teacher_MDwarf_re_a_t00	LineageNpcsTex3.e_collector_teacher_MDwarf_re_a.e_collector_teacher_MDwarf_re_a_t01						0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											3	108	108	108																					3	1	8	4294967295																					LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_kind_greeting_24\0	a,Npcdialog7.dwarf_M_kind_greeting_06\0	a,Npcdialog7.dwarf_M_kind_greeting_04\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	11.00000000	11.00000000	17.00000000	17.00000000	0	0	0	2444	1345	-1
30524	LineageNPC.e_collector_teacher_FDwarf	LineageNPCs.e_collector_teacher_FDwarf_m00	4	LineageNPCsTex.e_collector_teacher_FDwarf_m00_t00_b00	LineageNPCsTex.e_collector_teacher_FDwarf_m00_t00_b01	LineageNPCsTex.e_collector_teacher_FDwarf_m00_t00_f	LineageNPCsTex.e_collector_teacher_FDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Young_Dmg_1	ChrSound.FNpc_Young_Dmg_2	ChrSound.FNpc_Young_Dmg_3			0											1	417																							1	1																							LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_F_normal_greeting_02\0	a,Npcdialog7.dwarf_F_normal_greeting_18\0	a,Npcdialog7.dwarf_F_normal_master_03\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	17.50000000	17.50000000	0	0	0	2444	1345	-1
30525	LineageNPC.e_smith_master_MDwarf	LineageNPCs.e_smith_master_MDwarf_m00	4	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_f	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	4	a,Npcdialog7.dwarf_M_jolly_greeting_13\0	a,Npcdialog7.dwarf_M_jolly_greeting_24\0	a,Npcdialog7.dwarf_M_jolly_vendor_01\0	a,Npcdialog7.dwarf_M_jolly_greeting_09\0					0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	16.50000000	16.50000000	0	0	0	2444	1345	0
30526	LineageNPC.a_smith_MDwarf	LineageNPCs.a_smith_MDwarf_m00	4	LineageNPCsTex.a_smith_MDwarf_m00_t00_b00	LineageNPCsTex.a_smith_MDwarf_m00_t00_b01	LineageNPCsTex.a_smith_MDwarf_m00_t00_f	LineageNPCsTex.a_smith_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_5	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											6	108	108	108	213	347	347																		6	5	7	9	13	1	4294967295																		LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	5	a,Npcdialog7.dwarf_M_jolly_smith_01\0	a,Npcdialog7.dwarf_M_jolly_smith_02\0	a,Npcdialog7.dwarf_M_jolly_smith_03\0	a,Npcdialog7.dwarf_M_jolly_smith_04\0	a,Npcdialog7.dwarf_M_jolly_smith_05\0				0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	7.00000000	7.00000000	16.50000000	16.50000000	0	0	0	2444	1345	0
30527	LineageNPC.e_smith_Fdwarf	LineageNPCs.e_smith_Fdwarf_m00	4	LineageNPCsTex.e_smith_Fdwarf_m00_t00_b00	LineageNPCsTex.e_smith_Fdwarf_m00_t00_b01	LineageNPCsTex.e_smith_Fdwarf_m00_t00_f	LineageNPCsTex.e_smith_Fdwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Young_Dmg_1	ChrSound.FNpc_Young_Dmg_2	ChrSound.FNpc_Young_Dmg_3			0											2	418	418																						2	1	3																						LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	4	a,Npcdialog7.dwarf_F_normal_greeting_24\0	a,Npcdialog7.dwarf_F_normal_greeting_06\0	a,Npcdialog7.dwarf_F_normal_vendor_03\0	a,Npcdialog7.dwarf_F_normal_master_02\0					0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	20.00000000	120.00000000	20.00000000	120.00000000	20.00000000	120.00000000	20.00000000	8.00000000	8.00000000	17.50000000	17.50000000	0	0	0	2444	1345	0
30528	LineageNPC.e_guard_MDwarf	LineageNPCs.e_guard_MDwarf_m00	2	LineageNPCsTex.e_guard_MDwarf_m00_t00_b00	LineageNPCsTex.e_guard_MDwarf_m00_t00_b01						0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_jolly_guard_01\0	a,Npcdialog7.dwarf_M_jolly_guard_02\0	a,Npcdialog7.dwarf_M_jolly_guard_03\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	19.00000000	19.00000000	0	0	0	2444	1345	0
30529	LineageNPC.e_mine_teacher_MDwarf	LineageNPCs.e_mine_teacher_MDwarf_m00	4	LineageNPCsTex.e_mine_teacher_MDwarf_m00_t00_b00	LineageNPCsTex.e_mine_teacher_MDwarf_m00_t00_b01	LineageNPCsTex.e_mine_teacher_MDwarf_m00_t00_f	LineageNPCsTex.e_mine_teacher_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											1	108																							1	4																							LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_jolly_priest_01\0	a,Npcdialog7.dwarf_M_jolly_greeting_18\0	a,Npcdialog7.dwarf_M_jolly_greeting_07\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	18.00000000	18.00000000	0	0	0	2444	1345	0
30530	LineageNPC.e_mine_teacher_FDwarf	LineageNPCs.e_mine_teacher_FDwarf_m00	4	LineageNPCsTex.e_mine_teacher_FDwarf_m00_t00_b00	LineageNPCsTex.e_mine_teacher_FDwarf_m00_t00_b01	LineageNPCsTex.e_mine_teacher_FDwarf_m00_t00_f	LineageNPCsTex.e_mine_teacher_FDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Young_Dmg_1	ChrSound.FNpc_Young_Dmg_2	ChrSound.FNpc_Young_Dmg_3			1	LineageEffect.u_npc_id_buff	1.00000000									0																								0																								LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	4	a,Npcdialog7.dwarf_F_kind_greeting_06\0	a,Npcdialog7.dwarf_F_kind_gatekeeper_07\0	a,Npcdialog7.dwarf_F_kind_master_01\0	a,Npcdialog7.dwarf_F_kind_master_03\0					0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	18.50000000	18.50000000	0	0	0	2444	1345	0
30531	LineageNPC.e_warehouse_master_MDwarf	LineageNPCs.e_warehouse_master_MDwarf_m00	4	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_f	LineageNPCsTex.e_warehouse_master_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											5	217	217	231	231	418																			5	18	22	1	4294967295	11																			LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	4	a,Npcdialog7.dwarf_M_jolly_greeting_06\0	a,Npcdialog7.dwarf_M_jolly_master_01\0	a,Npcdialog7.dwarf_M_jolly_master_02\0	a,Npcdialog7.dwarf_M_jolly_master_03\0					0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	17.50000000	17.50000000	0	0	0	2444	1345	0
30532	LineageNPC.e_traderA_master_MDwarf	LineageNPCs.e_traderA_master_MDwarf_m00	4	LineageNPCsTex.e_traderA_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_traderA_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_traderA_master_MDwarf_m00_t00_f	LineageNPCsTex.e_traderA_master_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											1	292																							1	1																							LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_jolly_greeting_22\0	a,Npcdialog7.dwarf_M_jolly_greeting_25\0	a,Npcdialog7.dwarf_M_jolly_greeting_26\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	18.00000000	18.00000000	0	0	0	2444	1345	0
30533	LineageNPC.e_traderB_master_MDwarf	LineageNPCs.e_traderB_master_MDwarf_m00	4	LineageNPCsTex.e_traderB_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_traderB_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_traderB_master_MDwarf_m00_t00_f	LineageNPCsTex.e_traderB_master_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											2	10	10																						2	1	4294967295																						LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_kind_greeting_05\0	a,Npcdialog7.dwarf_M_kind_greeting_13\0	a,Npcdialog7.dwarf_M_kind_greeting_25\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	17.00000000	17.00000000	0	0	0	2444	1345	0
30534	LineageNPC.e_collector_master_MDwarf	LineageNPCs.e_collector_master_MDwarf_m00	3	LineageNPCsTex.e_collector_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_collector_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_collector_master_MDwarf_m00_t00_f					0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											2	294	294																						2	1	4294967295																						LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_kind_greeting_24\0	a,Npcdialog7.dwarf_M_kind_greeting_06\0	a,Npcdialog7.dwarf_M_kind_greeting_04\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	18.39999962	18.39999962	0	0	0	2444	1345	0
30535	LineageNPC.e_mine_master_MDwarf	LineageNPCs.e_mine_master_MDwarf_m00	4	LineageNPCsTex.e_mine_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_mine_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_mine_master_MDwarf_m00_t00_f	LineageNPCsTex.e_mine_master_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											5	116	116	211	293	312																			5	1	2	9	1	1																			LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_jolly_greeting_05\0	a,Npcdialog7.dwarf_M_jolly_master_02\0	a,Npcdialog7.dwarf_M_jolly_greeting_19\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	19.70000076	19.70000076	0	0	0	2444	1345	0
30536	LineageNPC.e_smith_master_MDwarf	LineageNPCs.e_smith_master_MDwarf_m00	4	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_b00	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_b01	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_f	LineageNPCsTex.e_smith_master_MDwarf_m00_t00_h				0			4	4416	18	50129	1																					1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											2	295	295																						2	1	4294967295																						LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	5	a,Npcdialog7.dwarf_M_jolly_smith_01\0	a,Npcdialog7.dwarf_M_jolly_smith_02\0	a,Npcdialog7.dwarf_M_jolly_smith_03\0	a,Npcdialog7.dwarf_M_jolly_smith_04\0	a,Npcdialog7.dwarf_M_jolly_smith_05\0				0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	16.50000000	16.50000000	0	0	0	2444	1345	0
30537	LineageNPC.e_celebrant_MDwarf	LineageNPCs.e_celebrant_MDwarf_m00	4	LineageNPCsTex.e_celebrant_MDwarf_m00_t00_b00	LineageNPCsTex.e_celebrant_MDwarf_m00_t00_b01	LineageNPCsTex.e_celebrant_MDwarf_m00_t00_f	LineageNPCsTex.e_celebrant_MDwarf_m00_t00_h				0			2	4416	18																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_metal_weak_1	ItemSound.armor_metal_weak_5	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3			0											2	451	451																						2	1	4294967295																						LineageEffect.p_u002_a	0	30.00000000	250.00000000	30.00000000	1	0	3	a,Npcdialog7.dwarf_M_jolly_priest_01\0	a,Npcdialog7.dwarf_M_jolly_priest_02\0	a,Npcdialog7.dwarf_M_jolly_priest_03\0						0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	120.00000000	50.00000000	8.00000000	8.00000000	19.50000000	19.50000000	0	0	0	2444	1345	-1
